Variable,Station,Model,Step,Train R2,Test R2,MAE,MSE,RMSE,R2 Step,EVS,MAPE
temperature_c,7761,Decision Tree,3,0.8671133468215991,0.5687098142758832,2.707278614612609,12.193014821528086,3.4918497707559077,0.5479334573614925,0.548298025686316,21.856061707997195
temperature_c,7761,Decision Tree,4,0.8671133468215991,0.5687098142758832,2.728382882411818,12.12904147978672,3.482677343623253,0.5505257564198875,0.5506232769723254,22.142462837100645
temperature_c,7761,Decision Tree,5,0.8671133468215991,0.5687098142758832,2.7789102731124142,12.539853383347305,3.5411655402349247,0.5355028162734664,0.536945503546073,22.33720704244874
temperature_c,7761,Decision Tree,6,0.8671133468215991,0.5687098142758832,2.7916063196031042,12.748942066012852,3.5705660708090603,0.5278882442912851,0.529263981550389,22.97007025130978
temperature_c,7761,LightGBM,1,0.8910543734524854,0.6853549467508327,1.8794549919159593,6.583433620280317,2.565820262660718,0.7556567511179333,0.7589497309380718,14.71533709486286
temperature_c,7761,LightGBM,2,0.8910543734524854,0.6853549467508327,2.109692077979701,7.672294831195023,2.769890761599638,0.7155773033908535,0.7157226705879067,16.989071382690124
temperature_c,7761,LightGBM,3,0.8910543734524854,0.6853549467508327,2.302169069387658,8.668503207292446,2.94423219316895,0.6786077658289607,0.6798376006138729,18.994355244098056
temperature_c,7761,LightGBM,4,0.8910543734524854,0.6853549467508327,2.3737383336176343,9.078754186016901,3.0130971086270852,0.6635623534464586,0.6644733046149119,19.772445855343477
temperature_c,7761,LightGBM,5,0.8910543734524854,0.6853549467508327,2.4253610726525654,9.329271126585343,3.054385556308395,0.6544281633886677,0.6546209547797613,19.964313550272006
temperature_c,7761,LightGBM,6,0.8910543734524854,0.6853549467508327,2.4649695952531965,9.605421825978723,3.0992614968696532,0.6442973433321229,0.6464263571925115,20.1297308752842
temperature_c,7761,XGBoost,1,0.8816371560096741,0.6862066388130188,1.877609911166477,6.553992885848664,2.5600767343672852,0.7567494399966278,0.7605411436560827,14.725751499194088
temperature_c,7761,XGBoost,2,0.8816371560096741,0.6862066388130188,2.095648111614394,7.602892183293281,2.7573342530954204,0.7181501565856718,0.7182293520863476,16.90164514642057
temperature_c,7761,XGBoost,3,0.8816371560096741,0.6862066388130188,2.299433685654757,8.652754498413742,2.941556475475822,0.6791916627960376,0.6809473332674496,19.02326637521895
temperature_c,7761,XGBoost,4,0.8816371560096741,0.6862066388130188,2.3770527253843876,9.02029630679463,3.003380812816555,0.665728667337669,0.6665264704300244,19.7470205811123
temperature_c,7761,XGBoost,5,0.8816371560096741,0.6862066388130188,2.4204030002484602,9.297867851575072,3.0492405368509505,0.6555913933209595,0.6559807337353647,19.93252690853114
temperature_c,7761,XGBoost,6,0.8816371560096741,0.6862066388130188,2.4702084965724387,9.672092901802788,3.109998858810528,0.6418284170087223,0.644064034082789,20.223690078467577
temperature_c,7790,Linear Regression,1,0.8608073410705558,0.7168310181644667,2.18603507316345,7.728322467012037,2.779986055183018,0.7413102117660102,0.7415683243139741,19.51149836109446
temperature_c,7790,Linear Regression,2,0.8608073410705558,0.7168310181644667,2.2865002111422474,8.462153946059935,2.9089781618396406,0.7169609270483497,0.7185640914290536,20.027130947135436
