Variable,Station,Model,Step,Train R2,Test R2,MAE,MSE,RMSE,R2 Step,EVS,MAPE
humidity,7761,Decision Tree,4,0.5000871598024057,-0.12433081755261344,10.889538540326134,194.8660941176955,13.959444620675118,-0.1905350106514314,-0.17639461246082244,15.58453344981128
humidity,7761,Decision Tree,5,0.5000871598024057,-0.12433081755261344,11.216698657152532,204.06861575211002,14.285258686916034,-0.2468300123413376,-0.22846677642759294,16.05312270196957
humidity,7761,Decision Tree,6,0.5000871598024057,-0.12433081755261344,10.961956320087744,190.15127121386752,13.789534843999181,-0.1617970306727876,-0.1524172926517673,15.744534733198659
humidity,7761,LightGBM,1,0.5932051608744181,0.10596401463765297,7.881327855843156,109.87635439900163,10.48219225157608,0.32826220492023317,0.33009541197999814,11.559352779761017
humidity,7761,LightGBM,2,0.5932051608744181,0.10596401463765297,9.023960687663562,131.72061286953127,11.476960088347928,0.19533111185482355,0.19751427132303234,13.010374938299627
humidity,7761,LightGBM,3,0.5932051608744181,0.10596401463765297,9.776524684024343,150.75961897018328,12.27842086630782,0.07898206290779752,0.09429109824350845,13.948508036888477
humidity,7761,LightGBM,4,0.5932051608744181,0.10596401463765297,10.182480238847543,160.84382196059255,12.68242177033206,0.017324167356613462,0.037552972441074695,14.496155587710502
humidity,7761,LightGBM,5,0.5932051608744181,0.10596401463765297,10.155109570944338,160.54610475846508,12.670678938338904,0.019086295853991686,0.031986696568407025,14.571406061433281
humidity,7761,LightGBM,6,0.5932051608744181,0.10596401463765297,10.363228472124414,164.19398911667756,12.813820238971575,-0.0032017550675416118,0.006505823668935817,14.88847821639391
humidity,7761,XGBoost,1,0.554245114326477,0.10645431280136108,7.900187982984431,110.02083077728133,10.489081503033587,0.32737893713875676,0.3300740212684381,11.596789185874687
humidity,7761,XGBoost,2,0.554245114326477,0.10645431280136108,9.017129967160244,131.189480439572,11.453797642684805,0.19857575012792728,0.20044602141746215,13.00659535607972
humidity,7761,XGBoost,3,0.554245114326477,0.10645431280136108,9.79262104749988,151.27366820512262,12.299336087981441,0.0758416426204439,0.09174009619113932,13.969316750775448
humidity,7761,XGBoost,4,0.554245114326477,0.10645431280136108,10.188781940613188,160.70023906538708,12.676759801518173,0.018201387503333888,0.042591708592720656,14.467803760085918
humidity,7761,XGBoost,5,0.554245114326477,0.10645431280136108,10.189869537287716,160.31906949834666,12.661716688441054,0.020473448773768554,0.03531785307967528,14.58924707185968
humidity,7761,XGBoost,6,0.554245114326477,0.10645431280136108,10.36994958016419,163.95562967670185,12.804515987599915,-0.0017454130308631743,0.009851223022041666,14.872254666964032
humidity,7790,Linear Regression,1,0.4258678131786548,0.03359190629516484,8.842511734396199,131.98160993455716,11.488324940327773,0.2432994903239022,0.24503151671020595,12.572835611764614
humidity,7790,Linear Regression,2,0.4258678131786548,0.03359190629516484,9.510636471200225,151.60255822508654,12.312699063368946,0.13088196271853636,0.13091056376680354,13.75514126053562
humidity,7790,Linear Regression,3,0.4258678131786548,0.03359190629516484,10.134316514282053,165.36275120109605,12.859344897820264,0.052044665084637565,0.0553453685043791,14.557767951848751
humidity,7790,Linear Regression,4,0.4258678131786548,0.03359190629516484,10.696506814243687,177.2092829144903,13.311997705622185,-0.01595957133252135,0.0005740966186933427,15.169036987254477
humidity,7790,Linear Regression,5,0.4258678131786548,0.03359190629516484,11.113500471889859,188.78774759590243,13.740005371028879,-0.08232390900353925,-0.044381046981307515,15.562211469155802
humidity,7790,Linear Regression,6,0.4258678131786548,0.03359190629516484,11.396657094025857,196.43856546258468,14.01565430019536,-0.12639120002002646,-0.08079872174767222,15.91014431364578
humidity,7790,Random Forest,1,0.8961955400158982,0.04033849517737681,8.267934079566116,118.4679977022359,10.884300515064618,0.32077814260608817,0.32499258610381,11.867517442412435
humidity,7790,Random Forest,2,0.8961955400158982,0.04033849517737681,9.57281048533443,149.9804499350149,12.246650559847573,0.1401813016599801,0.15362631948085337,13.595666108148674
humidity,7790,Random Forest,3,0.8961955400158982,0.04033849517737681,10.424277490653287,170.45100408054063,13.05568857167406,0.02287584425023914,0.05728975364735667,14.60911136398069
humidity,7790,Random Forest,4,0.8961955400158982,0.04033849517737681,10.895537800706293,180.39533758165314,13.43113314585382,-0.03422555988942233,0.020825838379622374,15.115879865873822
humidity,7790,Random Forest,5,0.8961955400158982,0.04033849517737681,11.228787612149489,189.29771261413046,13.758550527367715,-0.08524754858827022,-0.013487100237009164,15.514833950128779
humidity,7790,Random Forest,6,0.8961955400158982,0.04033849517737681,11.425743604153347,195.73051765753377,13.99037232018983,-0.12233120897435401,-0.04086251569750887,15.731101231327752
humidity,7790,Gradient Boosting,1,0.5703458435046372,0.04764971203280501,7.920280497389124,113.00902841639257,10.6305704652381,0.35207647911639495,0.353711966375723,11.38371656792006
humidity,7790,Gradient Boosting,2,0.5703458435046372,0.04764971203280501,9.320049303728862,145.74025278683857,12.072292772577981,0.16448980849690276,0.16745560201781895,13.397421547271174
humidity,7790,Gradient Boosting,3,0.5703458435046372,0.04764971203280501,10.284388675162926,170.29824512430173,13.049836976924338,0.02375154731196838,0.04203945652024932,14.542931810953212
humidity,7790,Gradient Boosting,4,0.5703458435046372,0.04764971203280501,10.841201915223385,182.58466267237208,13.512389228865933,-0.046777192310099025,-0.015180633069943106,15.20611695112658
